"Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Reference RT","Reference m/z","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_1","blank_2","blank_3","blank_4","exudate_1","exudate_2","exudate_3","FC_1","FC_2","FC_3","fungi_old_1","fungi_old_2","fungi_old_3","leaf_1","leaf_2","leaf_3","new_in_P08","new_in_P09","new_in_P10","new_out_P08","new_out_P09","new_out_P10","root_1","root_2","root_3","Soil_control_1","Soil_control_2","Soil_control_3","feature_name","blank_mean","maximum_biological_signal","sample_to_blank_ratio","present_in_any_group","number_detected","group1_n","group2_n","detection_category","RT_flag","MSMS_flag","annotation_flag"
3078,1.522,299.20099,"Unknown","[M+H]+","ion correlated with 5095; ion correlated with 3298; ion correlated with 5127; ion correlated with 3111; ion correlated with 3355",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.81,0,0,0,0,0,0,0,0,2762,2450,2050,0,0,1385954,1138134,1367550,0,0,0,0,0,2380,3077,1881,2540,0,0,0,"F3078_mz299.201_rt1.52",0,1385954,1385955,TRUE,10,0,2,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3079,2.083,299.20102,"Unknown","[M+H]+","ion correlated with 1751; ion correlated with 2381; ion correlated with 2674; ion correlated with 3503; ion correlated with 3746; ion correlated with 5004; ion correlated with 5012; ion correlated with 3703",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",521.02,0,0,0,0,0,0,0,2305,1900,3062,0,0,1644,12415159,8761743,15007958,0,0,0,0,0,1980,24261,4143,9211,0,0,0,"F3079_mz299.201_rt2.08",0,15007958,15007959,TRUE,11,0,3,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3087,0.517,300.11951,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",38.13,0,0,0,0,0,0,0,232925,81404,155950,40118,167671,82214,0,0,0,0,177211,0,206215,104271,135817,0,0,0,0,0,0,"F3087_mz300.1195_rt0.52",0,232925,232926,TRUE,10,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3102,0.649,301.15164,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",29.63,0,0,4181,0,0,0,0,276955,181697,110497,151485,157284,176614,0,0,0,0,0,0,86839,32619,120666,0,0,0,0,0,0,"F3102_mz301.1516_rt0.65",1393.66666666667,276955,198.582217973231,TRUE,9,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3106,1.351,301.2128,"Unknown","[M+H]+","ion correlated with 4805; ion correlated with 4899; ion correlated with 3414",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",39.76,0,1610,0,0,0,0,0,0,4977,5542,231599,11692,0,28652,62296,14404,0,0,0,0,0,0,0,0,0,0,0,0,"F3106_mz301.2128_rt1.35",536.666666666667,231599,430.750154990701,TRUE,7,0,2,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3107,2.458,301.21658,"Unknown","[M+H]+","similar chromatogram in higher mz_3341; similar chromatogram in higher mz_3761",0.214,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",64.42,3036,0,0,0,0,0,0,1874,2378,2242,0,0,0,4622423,3445176,5062332,0,0,0,0,0,0,312219,303208,321538,0,0,0,"F3107_mz301.2166_rt2.46",1012,5062332,4997.3672260612,TRUE,9,0,3,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3109,1.675,301.21658,"Unknown","[M+H]+","ion correlated with 3747; ion correlated with 3320; ion correlated with 3704; ion correlated with 2951; ion correlated with 3353; ion correlated with 2677; ion correlated with 3259; ion correlated with 2585",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",31.63,0,0,0,0,0,0,0,2698,2480,0,0,0,0,441560,373463,538463,0,0,0,0,2082,0,9174,3150,7974,0,0,0,"F3109_mz301.2166_rt1.68",0,538463,538464,TRUE,9,0,2,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3119,0.509,301.95807,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2576.3,0,0,0,0,0,0,0,0,0,0,0,30457,64714,0,0,42498,35263,0,101414,0,0,0,333761,245138,55930,0,0,0,"F3119_mz301.9581_rt0.51",0,333761,333762,TRUE,8,2,0,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
3130,1.131,302.17557,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",30605.64,0,0,0,0,0,0,1970,16482,23350,21466,0,0,0,79575816,50471,253185312,4262,0,0,7875,0,20670,37536,23085,26931304,0,0,0,"F3130_mz302.1756_rt1.13",0,253185312,253185313,TRUE,13,1,3,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3134,3.011,302.30582,"Unknown","[M+H]+",NA,0.214,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",75.37,3033,0,1690,0,0,3324,3067,1746,2529,3093,0,11850,9466,1387220,823651,1512641,0,1548,0,6723,2759,2008,178114,250826,367085,1557,0,2555,"F3134_mz302.3058_rt3.01",1574.33333333333,1512641,960.204401184934,TRUE,19,1,3,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3138,0.435,302.98801,"Unknown","[M+H]+","ion correlated with 4141; ion correlated with 4672; ion correlated with 4630; ion correlated with 4602",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",52.26,0,0,0,0,0,0,0,0,14676,9758,17787,0,0,114943,80947,128846,0,0,0,0,0,0,0,22617,55986,0,0,0,"F3138_mz302.988_rt0.44",0,128846,128847,TRUE,8,0,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
3146,0.763,303.16647,"Unknown","[M+H]+","ion correlated with 4580",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",34.98,0,0,0,0,0,0,0,129796,142773,101932,15951,0,12838,0,0,0,0,18070,0,63330,82617,69568,0,0,0,0,0,0,"F3146_mz303.1665_rt0.76",0,142773,142774,TRUE,9,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3148,0.484,303.20267,"Unknown","[M+H]+","ion correlated with 3643",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.25,0,0,0,0,0,0,0,175334,236620,266258,36870,0,0,0,0,0,0,0,0,52985,162895,85007,0,0,0,0,0,0,"F3148_mz303.2027_rt0.48",0,266258,266259,TRUE,7,0,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
3149,0.762,303.20328,"Unknown","[M+H]+","ion correlated with 1549; ion correlated with 3923; ion correlated with 1548; ion correlated with 2849; ion correlated with 3797; ion correlated with 4043; ion correlated with 3499; ion correlated with 5003; ion correlated with 1481; ion correlated with 3812",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",83.33,0,0,0,0,0,0,0,177317,348120,294780,18656,0,0,0,0,0,0,0,0,31992,101584,158108,0,0,0,3375,0,0,"F3149_mz303.2033_rt0.76",0,348120,348121,TRUE,8,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3150,0.579,303.21469,"Unknown","[M+H]+","ion correlated with 1054",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2008.62,0,0,0,0,0,0,0,197355,333075,289107,0,0,0,0,0,0,0,0,0,43973,187129,127742,0,0,0,0,0,0,"F3150_mz303.2147_rt0.58",0,333075,333076,TRUE,6,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3172,0.659,305.1348,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",292.12,0,0,0,0,0,0,0,330474,140452,111192,240161,319279,381606,241840,135565,206724,0,0,0,81463,52508,32102,0,0,0,0,0,0,"F3172_mz305.1348_rt0.66",0,381606,381607,TRUE,12,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3180,0.446,306.05927,"Unknown","[M+H]+","ion correlated with 2537; ion correlated with 2759; ion correlated with 2356; ion correlated with 3492; ion correlated with 3306; ion correlated with 4560; ion correlated with 2924; ion correlated with 2980",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",271.41,0,0,0,0,0,0,0,260898,96781,115048,98739,587548,489637,0,0,0,0,0,0,49184,21916,19800,12286,13410,24558,0,0,0,"F3180_mz306.0593_rt0.45",0,587548,587549,TRUE,12,0,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
3184,0.723,306.1666,"Unknown","[M+H]+","ion correlated with 4951; ion correlated with 2886; ion correlated with 1548; ion correlated with 3149; ion correlated with 3797",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",98.77,0,0,0,0,0,0,0,133612,157215,174296,26615,0,0,0,0,0,0,20781,0,0,91999,122792,0,0,0,4116,0,0,"F3184_mz306.1666_rt0.72",0,174296,174297,TRUE,8,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3185,0.912,306.68237,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2984.45,0,0,0,0,0,0,0,55117,140472,157972,0,0,0,0,0,0,18960,0,0,0,79030,54755,0,0,0,0,0,0,"F3185_mz306.6824_rt0.91",0,157972,157973,TRUE,6,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3192,0.801,307.08344,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3645.97,0,0,0,0,0,2329,0,121341,246998,178555,240680,57835,0,227553,73776,41869,0,0,0,0,5031,35310,0,0,21186,0,0,0,"F3192_mz307.0834_rt0.8",0,246998,246999,TRUE,12,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3200,1.813,307.19095,"Unknown","[M+H]+","ion correlated with 2449; ion correlated with 3849; ion correlated with 3978; ion correlated with 3998; ion correlated with 3871",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.35,0,1756,0,0,0,0,1810,3568,5310,0,0,0,0,134611,94888,184371,0,0,0,1888,0,2406,0,2994,2158,0,0,0,"F3200_mz307.191_rt1.81",585.333333333333,184371,314.44911881751,TRUE,10,0,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3210,0.589,308.21823,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",64.83,0,0,0,0,0,0,0,293111,124365,125878,61016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F3210_mz308.2182_rt0.59",0,293111,293112,TRUE,4,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3230,0.451,310.82828,"Unknown","[M+H]+","ion correlated with 4259; ion correlated with 3927; ion correlated with 4463; ion correlated with 4476; ion correlated with 4689; ion correlated with 4725; ion correlated with 4731; ion correlated with 4249; ion correlated with 998; ion correlated with 1872; ion correlated with 4124; ion correlated with 3142; ion correlated with 3708; ion correlated with 4171; ion correlated with 3533; ion correlated with 450",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",178.65,0,0,0,0,0,0,0,52249,50354,16569,0,0,0,303429,208912,283568,0,0,0,23468,28063,32461,0,0,0,0,0,0,"F3230_mz310.8283_rt0.45",0,303429,303430,TRUE,9,0,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
3231,0.423,310.85175,"Unknown","[M+H]+","ion correlated with 4518; ion correlated with 4553; ion correlated with 808; ion correlated with 2160; ion correlated with 3219; ion correlated with 1143; ion correlated with 1127",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",55.52,0,0,0,0,30476,10584,4912,9936,0,13196,20213,15004,7606,0,0,0,0,0,0,0,7403,0,0,0,0,107083,136246,50546,"F3231_mz310.8517_rt0.42",0,136246,136247,TRUE,12,0,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
3245,0.554,312.11212,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",97.43,0,0,0,0,0,0,0,518674,203867,420588,204292,24247,174471,0,0,0,0,97716,0,51846,0,0,0,0,0,0,0,0,"F3245_mz312.1121_rt0.55",0,518674,518675,TRUE,8,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3247,0.464,312.16714,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",83.8,0,18758,15131,0,4151,12006,10598,287450,133673,11081,68920,0,0,564544,707315,132572,0,0,0,0,0,59069,11085,0,0,2521,6625,0,"F3247_mz312.1671_rt0.46",11296.3333333333,707315,62.6091112947008,TRUE,14,0,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
3258,1.201,313.18015,"Unknown","[M+H]+","ion correlated with 4480; ion correlated with 3654; ion correlated with 1896; ion correlated with 3752; ion correlated with 3910; ion correlated with 4762; ion correlated with 3105; ion correlated with 3816; ion correlated with 4698; ion correlated with 4688; ion correlated with 4556; ion correlated with 2872; ion correlated with 3642; ion correlated with 3838; ion correlated with 2624; ion correlated with 3695; ion correlated with 3886; ion correlated with 3934; ion correlated with 4174; ion correlated with 4068; ion correlated with 4133; ion correlated with 4159",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",54.02,0,1651,0,0,0,0,0,12194,15578,15698,18290,16532,10216,145006,70915,318707,0,4118,0,5534,5837,25172,0,0,0,0,0,0,"F3258_mz313.1802_rt1.2",550.333333333333,318707,578.067714631197,TRUE,13,1,3,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3284,1.253,315.19601,"Unknown","[M+H]+","ion correlated with 4673; ion correlated with 4062; ion correlated with 4500; ion correlated with 4909; ion correlated with 3080; similar chromatogram in higher mz_4031",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",154.98,0,0,0,0,0,0,0,6726,5233,10386,33066,5229,0,2820985,1576856,2560392,0,0,0,5162,5923,9369,0,0,0,0,0,0,"F3284_mz315.196_rt1.25",0,2820985,2820986,TRUE,11,0,3,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3291,0.903,316.13876,"Unknown","[M+H]+","ion correlated with 4040; ion correlated with 4240; ion correlated with 2653; ion correlated with 4154; ion correlated with 4241",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",163.55,0,0,0,0,0,0,0,226297,17949,0,57284,250549,243337,0,0,11219,0,0,27048,0,0,0,0,0,0,0,0,0,"F3291_mz316.1388_rt0.9",0,250549,250550,TRUE,7,1,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3299,2.252,316.28525,"Unknown","[M+H]+",NA,0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",89.35,0,2494,1402,0,1683,0,0,6019,12248,15717,10950,231899,215540,18394,11032,17462,0,5896,0,7190,6226,10645,12031,8896,15986,2461,0,0,"F3299_mz316.2853_rt2.25",1298.66666666667,231899,178.430366760708,TRUE,18,1,3,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3303,0.435,316.99496,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",77.8,0,0,0,0,0,0,0,20199,0,0,27676,0,15255,37201,114772,86915,17990,33442,22309,22467,21980,27363,20709,29497,0,0,0,0,"F3303_mz316.995_rt0.44",0,114772,114773,TRUE,14,3,1,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
3306,0.446,317.09598,"Unknown","[M+H]+","ion correlated with 2537; ion correlated with 2356; ion correlated with 3180; ion correlated with 3492; ion correlated with 3330; ion correlated with 1535; ion correlated with 2980",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",5760.78,0,0,0,0,0,0,0,111580,51860,36050,95056,551914,568487,0,0,0,0,0,0,7983,0,0,0,0,16178,0,6473,0,"F3306_mz317.096_rt0.45",0,568487,568488,TRUE,9,0,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
3307,0.971,317.11435,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",64.38,0,0,1896,0,0,0,0,0,0,15867,28407,107861,146074,46627,36377,52551,9876,19223,0,37241,0,10920,0,0,0,0,2520,0,"F3307_mz317.1144_rt0.97",632,146074,230.766192733017,TRUE,12,2,1,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
3309,1.04,317.13889,"Unknown","[M+H]+","ion correlated with 1654; ion correlated with 1405; ion correlated with 3171; ion correlated with 3624; ion correlated with 2793; ion correlated with 3937; ion correlated with 3608; ion correlated with 1217; ion correlated with 4207; ion correlated with 4658; ion correlated with 4759; ion correlated with 1837; ion correlated with 799; ion correlated with 392; ion correlated with 4649; ion correlated with 819; ion correlated with 3463; ion correlated with 4722; ion correlated with 3491; ion correlated with 4603",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",235.42,0,0,0,0,2485,2283,2083,1960,17056,4749,7027,12292,27940,1583827,975955,1348696,0,0,17076,32806,3193,27796,162259,24756,17750,0,0,0,"F3309_mz317.1389_rt1.04",0,1583827,1583828,TRUE,19,1,3,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3311,1.024,317.15994,"Unknown","[M+H]+","ion correlated with 1458; ion correlated with 1088",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",516.16,0,0,0,0,0,0,0,33455,36708,24753,13560,28364,28109,3266109,644093,778414,0,9711,0,12163,39832,23500,79106,21876,32863,0,0,2219,"F3311_mz317.1599_rt1.02",0,3266109,3266110,TRUE,17,1,3,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3313,1.39,317.20755,"Unknown","[M+H]+","similar chromatogram in higher mz_4721",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",210.22,0,1597,0,0,0,0,0,3878,11250,13347,394780,14120,8269,165910,97527,196968,0,0,0,2902,0,7000,3532,4946,0,1669,0,0,"F3313_mz317.2076_rt1.39",532.333333333333,394780,740.214375,TRUE,14,0,3,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3319,3.425,317.21155,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",10,0,0,1379,0,0,0,0,2064,0,1790,0,0,0,518922,325742,466314,0,0,0,0,2162,1710,5252,2224,4818,0,0,0,"F3319_mz317.2116_rt3.42",459.666666666667,518922,1126.46092619392,TRUE,10,0,2,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3323,2.079,317.2117,"Unknown","[M+H]+","ion correlated with 3520; ion correlated with 1751; ion correlated with 3703",0.143,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1043.05,0,0,0,0,0,0,0,7336,0,3360,0,0,0,65626696,44065044,52249520,0,2001,0,3616,5493,966,185564,26803,62706,0,0,0,"F3323_mz317.2117_rt2.08",0,65626696,65626697,TRUE,12,1,2,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3326,0.503,317.21924,"Unknown","[M+H]+","ion correlated with 3643; ion correlated with 2927",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",195.76,0,0,0,0,0,0,0,133506,185273,339187,0,0,0,0,0,0,0,0,0,65257,66186,88128,0,0,0,0,0,0,"F3326_mz317.2192_rt0.5",0,339187,339188,TRUE,6,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3330,0.451,318.0799,"Unknown","[M+H]+","ion correlated with 2356; ion correlated with 3306; ion correlated with 4560; ion correlated with 4551; ion correlated with 2980",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",460.46,0,0,0,0,0,0,0,117152,13018,0,0,449859,498043,20903,16166,0,0,0,0,0,0,0,0,0,38457,0,0,0,"F3330_mz318.0799_rt0.45",0,498043,498044,TRUE,7,0,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
3332,0.879,318.13007,"Unknown","[M+H]+","ion correlated with 1782; ion correlated with 4305; ion correlated with 1358; ion correlated with 638; ion correlated with 1095",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",712.86,0,0,0,0,0,0,0,102763,134334,62323,184350,830269,636384,0,0,0,0,0,0,0,34295,83886,0,0,0,0,0,0,"F3332_mz318.1301_rt0.88",0,830269,830270,TRUE,8,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3333,0.747,318.13022,"Unknown","[M+H]+","ion correlated with 3010; ion correlated with 3033",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",303.24,0,0,0,0,0,0,0,321907,202504,138030,215207,391808,363931,0,0,0,0,0,0,34135,119438,65925,0,0,0,0,0,0,"F3333_mz318.1302_rt0.75",0,391808,391809,TRUE,9,0,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3346,0.647,319.00116,"Unknown","[M+H]+",NA,0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",107.25,0,0,0,0,0,0,0,0,33752,0,0,62463,119309,68143,85131,0,197281,129460,50693,45120,32046,28876,254903,120911,151646,0,0,0,"F3346_mz319.0012_rt0.65",0,254903,254904,TRUE,14,3,1,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
3347,0.512,319.00171,"Unknown","[M+H]+",NA,0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",188.28,0,0,0,0,0,0,0,52165,0,0,0,148652,120834,0,0,39694,119271,233639,61760,115947,50592,52142,535631,371675,347969,0,0,0,"F3347_mz319.0017_rt0.51",0,535631,535632,TRUE,13,3,1,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
3350,0.96,319.12955,"Unknown","[M+H]+",NA,0.143,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",259.05,0,0,0,0,0,0,0,0,15263,0,136063,923912,678392,511448,546451,536617,14851,32621,6974,14994,14661,0,31918,20880,0,0,0,0,"F3350_mz319.1296_rt0.96",0,923912,923913,TRUE,14,3,1,"Fungal in-associated detection","Early RT","MS/MS available","Unknown"
3353,1.672,319.22714,"Unknown","[M+H]+","ion correlated with 3747; ion correlated with 4992; ion correlated with 3671; ion correlated with 3320; ion correlated with 3704; ion correlated with 2119; ion correlated with 2951; ion correlated with 2677; ion correlated with 3109; ion correlated with 3259; ion correlated with 3612; ion correlated with 4145; ion correlated with 2585",0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",23.51,3202,0,0,0,0,0,0,5788,4212,4640,2764,0,0,312484,247134,383134,0,2018,0,2045,2347,0,9217,4957,0,0,0,1506,"F3353_mz319.2271_rt1.67",1067.33333333333,383134,358.628705148206,TRUE,13,1,3,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3355,1.566,319.2272,"Unknown","[M+H]+","ion correlated with 3078; ion correlated with 3111; ion correlated with 3199; ion correlated with 3441; ion correlated with 3320",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",86.33,0,0,0,0,0,0,0,4539,4198,2632,2932,0,0,1502808,1234087,1914914,0,0,0,0,2491,6240,37559,22676,17464,0,0,0,"F3355_mz319.2272_rt1.57",0,1914914,1914915,TRUE,12,0,3,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3360,1.153,320.13211,"Unknown","[M+H]+",NA,0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",99.97,0,0,0,0,0,1606,0,0,10654,12144,52534,547584,227852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F3360_mz320.1321_rt1.15",0,547584,547585,TRUE,6,0,2,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3361,0.75,320.1459,"Unknown","[M+H]+","ion correlated with 2686",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",83.61,0,0,0,0,0,0,0,192387,173966,104713,115348,164535,160822,0,0,0,0,59336,0,129201,213224,247994,0,0,0,0,0,0,"F3361_mz320.1459_rt0.75",0,247994,247995,TRUE,10,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3364,1.127,320.18567,"Unknown","[M+H]+","ion correlated with 840; ion correlated with 3130; ion correlated with 986; ion correlated with 3122; ion correlated with 3136",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",290.45,0,1887,0,0,0,0,0,1570,5050,11463,5898,0,0,274387,0,641456,0,0,5007,0,0,0,0,0,78709,0,0,0,"F3364_mz320.1857_rt1.13",629,641456,1018.18571428571,TRUE,8,1,3,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3375,2.293,321.24283,"Unknown","[M+H]+","ion correlated with 3154; ion correlated with 3596; ion correlated with 3282",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",51.56,18541,1553,0,0,1341,2261,1640,0,2090,2239,3243,0,0,229409,252598,215037,2180,0,0,0,0,1824,8960,2759,0,1307,0,2930,"F3375_mz321.2428_rt2.29",6698,252598,37.7069711897298,TRUE,15,1,2,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
3376,0.965,321.69467,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2126.65,0,0,0,0,0,0,0,0,38236,106333,27937,0,0,0,0,0,0,0,0,14628,21970,58420,0,0,0,0,0,0,"F3376_mz321.6947_rt0.96",0,106333,106334,TRUE,6,0,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
