"Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Reference RT","Reference m/z","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_1","blank_2","blank_3","blank_4","exudate_1","exudate_2","exudate_3","FC_1","FC_2","FC_3","fungi_old_1","fungi_old_2","fungi_old_3","leaf_1","leaf_2","leaf_3","new_in_P08","new_in_P09","new_in_P10","new_out_P08","new_out_P09","new_out_P10","root_1","root_2","root_3","Soil_control_1","Soil_control_2","Soil_control_3","feature_name","blank_mean","maximum_biological_signal","sample_to_blank_ratio","present_in_any_group","number_detected","group1_n","group2_n","detection_category","RT_flag","MSMS_flag","annotation_flag"
2249,0.845,237.99579,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",28.79,7085,0,0,0,0,0,0,0,0,0,0,12546,11481,26483,25845,0,56881,31868,89799,34276,28828,18912,147090,98032,122258,0,3826,0,"F2249_mz237.9958_rt0.84",2361.66666666667,147090,62.256348758465,TRUE,14,3,0,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2303,0.484,242.103,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",79.22,0,0,0,0,3044,0,0,173163,111016,0,74372,239705,216821,36138,0,0,0,0,0,0,0,56507,0,0,0,0,0,3155,"F2303_mz242.103_rt0.48",0,239705,239706,TRUE,9,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
2309,0.428,242.86566,"Unknown","[M+H]+","ion correlated with 1143",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",102.57,0,0,0,0,37242,17624,9233,8900,11476,0,16226,8526,13605,21659,18653,56080,0,0,0,0,0,10288,0,0,0,182376,222694,88649,"F2309_mz242.8657_rt0.43",0,222694,222695,TRUE,15,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
2357,0.679,246.13383,"Unknown","[M+H]+","ion correlated with 3059",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.22,0,4973,3749,0,0,0,0,222464,50983,33358,126074,230607,184198,34971,0,0,0,0,0,0,0,61291,0,0,0,0,0,3845,"F2357_mz246.1338_rt0.68",2907.33333333333,230607,79.2921489971347,TRUE,9,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2362,1.04,246.17073,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",61.62,6567,7490,5810,0,9016,15587,1962,0,0,0,220889,120939,87788,9639,0,0,88022,76457,63648,22573,8383,0,0,0,0,20568,15224,6536,"F2362_mz246.1707_rt1.04",6622.33333333333,220889,33.3502767991948,TRUE,15,2,0,"Fungal out-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2405,0.399,249.93701,"Unknown","[M+H]+","ion correlated with 2461; ion correlated with 2186; ion correlated with 3029; ion correlated with 538; ion correlated with 2384; ion correlated with 3696; ion correlated with 4463; ion correlated with 4725; ion correlated with 2798; ion correlated with 2366",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",187.04,42386,3952,2949,0,0,630,0,4785,2811,0,19009,0,0,575646,350130,439345,0,0,0,0,0,8704,126079,83143,156556,17716,0,0,"F2405_mz249.937_rt0.4",16429,575646,35.0363359707851,TRUE,12,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
2446,0.747,253.15453,"Unknown","[M+H]+","ion correlated with 3449; ion correlated with 2402; ion correlated with 4568; ion correlated with 4075; ion correlated with 1781; ion correlated with 3387; ion correlated with 4256",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",15.69,0,2776,5278,0,0,0,0,20011,17473,0,0,13733,0,155106,69763,121885,0,0,0,0,0,0,0,0,0,3070,0,0,"F2446_mz253.1545_rt0.75",2684.66666666667,155106,57.7536303835174,TRUE,7,0,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2458,0.755,254.1619,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",80.62,12397,29126,33336,0,36836,32626,35758,4474,0,0,19006,0,0,0,26721,0,0,337830,152991,252175,38710,153492,0,30261,19050,39982,35154,35299,"F2458_mz254.1619_rt0.76",24953,337830,13.5381501963613,TRUE,16,3,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2465,0.481,255.09801,"Unknown","[M+H]+",NA,0.393,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",135.66,0,0,0,0,0,0,0,35748,0,0,1200644,1346024,1100823,538885,413698,425649,112370,110092,78357,57266,161446,88890,341186,411312,409807,0,0,0,"F2465_mz255.098_rt0.48",0,1346024,1346025,TRUE,16,3,1,"Fungal out-associated detection","Very early RT","No MS/MS assignment","Unknown"
2485,0.683,256.10291,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",103.17,0,0,0,0,0,0,0,30387,0,76001,92061,18302,0,292979,110152,152835,0,0,0,0,0,51071,0,0,0,0,0,0,"F2485_mz256.1029_rt0.68",0,292979,292980,TRUE,8,1,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2488,0.508,256.13947,"Unknown","[M+H]+","ion correlated with 2200; ion correlated with 2220; ion correlated with 851; ion correlated with 2266; ion correlated with 1942; ion correlated with 1323; ion correlated with 3203; ion correlated with 2771",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",593.7,0,0,0,0,0,0,0,71854,0,39873,0,47551,0,3122539,2511221,2647701,0,32794,0,0,0,55045,0,0,0,0,0,0,"F2488_mz256.1395_rt0.51",0,3122539,3122540,TRUE,8,1,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2500,2.079,257.15414,"Unknown","[M+H]+","ion correlated with 2502; ion correlated with 395; ion correlated with 378; ion correlated with 742; ion correlated with 957; ion correlated with 1018; ion correlated with 1497; ion correlated with 1629; ion correlated with 1658; ion correlated with 2022; ion correlated with 797; ion correlated with 1838; ion correlated with 2911; ion correlated with 628; ion correlated with 1351; ion correlated with 1570; ion correlated with 1694; ion correlated with 1719; ion correlated with 1894; ion correlated with 2137; ion correlated with 2318; ion correlated with 2447; ion correlated with 4946; ion correlated with 596; ion correlated with 1191; ion correlated with 2158; ion correlated with 4919; ion correlated with 532; ion correlated with 3522; ion correlated with 3926; ion correlated with 4888; ion correlated with 2562; ion correlated with 2394; ion correlated with 56; ion correlated with 1140; ion correlated with 1167; ion correlated with 1258; ion correlated with 1468; ion correlated with 2582; ion correlated with 3907; ion correlated with 3941; ion correlated with 5039; ion correlated with 2347; ion correlated with 3824; ion correlated with 4118; ion correlated with 3777; ion correlated with 3997; ion correlated with 5027; ion correlated with 3472",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",9.87,0,0,0,0,0,0,0,0,0,0,0,0,0,236205,154861,203152,0,0,0,2266,0,2269,0,1545,0,0,0,1559,"F2500_mz257.1541_rt2.08",0,236205,236206,TRUE,7,2,0,"Fungal out-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2505,0.916,257.67599,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2810.92,0,0,0,0,0,0,0,33049,140546,0,0,0,0,0,0,0,0,0,0,0,0,26665,0,16858,0,0,0,0,"F2505_mz257.676_rt0.92",0,140546,140547,TRUE,4,1,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2519,0.498,259.08124,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",163.21,0,3532,0,0,0,3560,0,164493,57846,0,129667,306156,301443,573555,697748,567751,0,0,0,0,78167,0,221679,188565,107314,0,0,0,"F2519_mz259.0812_rt0.5",1177.33333333333,697748,592.149080622348,TRUE,13,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
2553,0.927,261.07391,"Unknown","[M+H]+","ion correlated with 4069; ion correlated with 4514; ion correlated with 3268; ion correlated with 1686; ion correlated with 3389; ion correlated with 3170; ion correlated with 2663; ion correlated with 1393; ion correlated with 3430; ion correlated with 3860; ion correlated with 2902; ion correlated with 2413; ion correlated with 4002; ion correlated with 3955; ion correlated with 4029",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",86.2,31524,0,1270,0,0,0,0,0,13214,0,15146,11746,14710,389577,211336,277871,0,0,0,15430,17239,0,0,0,0,0,0,2376,"F2553_mz261.0739_rt0.93",10931.3333333333,389577,35.6353934811111,TRUE,10,2,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2561,1.717,261.14896,"Unknown","[M+H]+","ion correlated with 2119; ion correlated with 4982; ion correlated with 2951; ion correlated with 3353; ion correlated with 2677; ion correlated with 3109; ion correlated with 3814; ion correlated with 3259; ion correlated with 3612; ion correlated with 4145; ion correlated with 3001; ion correlated with 3760; similar chromatogram in higher mz_3001",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",23.09,0,0,0,0,0,0,2014,4308,2384,0,0,0,0,161633,103700,158175,0,0,0,0,0,2019,0,0,0,0,0,0,"F2561_mz261.149_rt1.72",0,161633,161634,TRUE,7,1,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2563,3.544,261.14941,"Unknown","[M+H]+","ion correlated with 1041; ion correlated with 779; ion correlated with 2014; ion correlated with 2157; ion correlated with 3115; ion correlated with 3702; ion correlated with 376; ion correlated with 741; ion correlated with 1141; ion correlated with 1166; ion correlated with 1379; ion correlated with 1521; ion correlated with 1546; ion correlated with 1893; ion correlated with 2293; ion correlated with 3959; ion correlated with 3318; ion correlated with 3338; ion correlated with 956; ion correlated with 397; ion correlated with 597; ion correlated with 625; ion correlated with 1019; ion correlated with 1190; ion correlated with 1257; ion correlated with 1349; ion correlated with 1630; ion correlated with 1752; ion correlated with 2317; ion correlated with 2448; ion correlated with 2474; ion correlated with 2676; ion correlated with 2746; ion correlated with 2954; ion correlated with 3083; ion correlated with 3098; ion correlated with 3118; ion correlated with 3504; ion correlated with 3745; ion correlated with 5005; ion correlated with 5013; ion correlated with 5038; ion correlated with 5047; ion correlated with 4092; ion correlated with 3515; ion correlated with 3942; ion correlated with 4987",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",66.93,0,0,0,0,0,0,0,0,1526,1727,0,0,0,80851,97141,254041,0,0,0,0,0,0,0,0,0,0,0,0,"F2563_mz261.1494_rt3.54",0,254041,254042,TRUE,5,0,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2581,1.884,263.16461,"Unknown","[M+H]+","ion correlated with 3693; ion correlated with 2401; ion correlated with 3494; ion correlated with 3909; ion correlated with 3995; ion correlated with 3283",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",55.36,0,2150,1574,0,1631,1611,2170,2455,0,0,2666,2233,0,465430,270752,385588,6651,1656,1924,1945,2314,0,1957,1746,0,1538,1685,0,"F2581_mz263.1646_rt1.88",1241.33333333333,465430,374.642607995707,TRUE,18,2,1,"Fungal out-associated detection","RT >= 1 min","MS/MS available","Unknown"
2603,1.247,265.9678,"Unknown","[M+H]+","ion correlated with 2946; ion correlated with 3235; ion correlated with 1768; ion correlated with 2002; ion correlated with 488; ion correlated with 4899",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",340.17,0,0,0,0,0,0,0,0,0,0,1103751,19112,15106,0,0,0,88597,131004,109815,25102,40052,26639,0,0,0,0,0,0,"F2603_mz265.9678_rt1.25",0,1103751,1103752,TRUE,9,3,0,"Fungal out-associated detection","RT >= 1 min","MS/MS available","Unknown"
2635,0.72,268.13925,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",31.28,20532,58781,62301,0,53026,54298,44383,28327,29854,0,19448,40245,83824,211847,249672,232501,53764,26096,0,55165,0,0,20039,36404,23875,48223,50405,56182,"F2635_mz268.1392_rt0.72",47204.6666666667,249672,5.28904721890733,TRUE,20,1,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2663,0.909,271.0751,"Unknown","[M+H]+","ion correlated with 3268; ion correlated with 1686; ion correlated with 3389; ion correlated with 3170; ion correlated with 3860; ion correlated with 2553",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",61.28,0,0,0,0,0,0,1980,44110,0,0,9762,43029,49365,230819,139930,202710,23636,12032,15976,14722,14286,16192,0,0,0,2556,0,0,"F2663_mz271.0751_rt0.91",0,230819,230820,TRUE,15,3,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2684,0.493,272.11292,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",71.57,0,0,0,0,0,0,0,189945,38132,0,43564,205666,267460,41692,119198,236613,0,29807,0,0,0,36463,28696,0,51740,0,0,0,"F2684_mz272.1129_rt0.49",0,267460,267461,TRUE,12,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
2736,0.403,274.97534,"Unknown","[M+H]+","ion correlated with 4827",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",117.17,0,0,0,0,59658,39897,65193,21635,3542,0,16821,11297,6176,0,0,0,4973,0,0,10960,0,0,0,13315,0,107148,93264,139794,"F2736_mz274.9753_rt0.4",0,139794,139795,TRUE,14,1,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
2738,0.508,275.0531,"Unknown","[M+H]+","ion correlated with 2220; ion correlated with 1701; ion correlated with 2771",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",36798.25,0,0,0,0,0,0,0,48135,0,0,27724,157067,173202,5416444,1542775,3413198,0,0,0,0,74984,44429,34731,81642,56045,0,0,0,"F2738_mz275.0531_rt0.51",0,5416444,5416445,TRUE,12,2,1,"Fungal out-associated detection","Early RT","MS/MS available","Unknown"
2740,1.172,275.09198,"Unknown","[M+H]+","ion correlated with 4019; ion correlated with 1764; ion correlated with 3194; ion correlated with 4640; ion correlated with 3022; ion correlated with 2690; ion correlated with 4223; ion correlated with 5140; ion correlated with 4647; ion correlated with 4153; ion correlated with 3574; ion correlated with 4639; ion correlated with 4677; ion correlated with 4333; ion correlated with 4192; ion correlated with 4307; ion correlated with 3143; ion correlated with 4250; ion correlated with 4950; ion correlated with 4110; ion correlated with 4080; ion correlated with 4353; ion correlated with 4341; ion correlated with 3733; ion correlated with 4388; ion correlated with 4166; ion correlated with 4206; ion correlated with 1221; ion correlated with 4952; ion correlated with 3957; ion correlated with 4960; ion correlated with 4041; ion correlated with 3635; ion correlated with 4229; ion correlated with 4797; ion correlated with 4656; ion correlated with 4789; ion correlated with 4803; ion correlated with 4806; ion correlated with 3224; ion correlated with 4792; ion correlated with 4937; ion correlated with 1381; ion correlated with 1635; ion correlated with 4100; ion correlated with 2013; ion correlated with 4871; ion correlated with 3600; ion correlated with 4825; ion correlated with 4381; ion correlated with 3563",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",122.62,0,0,0,0,0,0,0,0,0,0,0,0,10535,240323,173007,176079,0,3434,4978,5608,8212,3091,0,6750,3451,0,0,0,"F2740_mz275.092_rt1.17",0,240323,240324,TRUE,11,3,0,"Fungal out-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2741,0.921,275.1105,"Unknown","[M+H]+",NA,0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",41.56,0,0,0,0,0,0,0,51094,65813,37733,39086,38668,21388,279609,268041,270080,108603,160110,118694,85108,0,0,25245,0,0,584,0,0,"F2741_mz275.1105_rt0.92",0,279609,279610,TRUE,15,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2782,5.698,277.18042,"Unknown","[M+H]+","ion correlated with 2949; ion correlated with 4078; ion correlated with 4085; ion correlated with 3933; ion correlated with 3578; ion correlated with 1467; ion correlated with 4812; ion correlated with 4852",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",20.65,0,0,0,0,0,0,0,2429,2832,0,0,0,0,129392,101673,127667,0,0,1349,0,0,1434,28857,24168,21821,0,0,0,"F2782_mz277.1804_rt5.7",0,129392,129393,TRUE,10,1,2,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2798,0.454,279.047,"Unknown","[M+H]+","ion correlated with 3029; ion correlated with 538; ion correlated with 2384; ion correlated with 2405; ion correlated with 422; ion correlated with 2366; ion correlated with 1362; ion correlated with 1072",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",28.46,0,0,0,0,0,0,0,47278,0,0,53811,34314,21500,585377,456508,490647,0,70818,31887,54192,0,26026,230791,107253,177721,0,0,0,"F2798_mz279.047_rt0.45",0,585377,585378,TRUE,14,2,1,"Fungal out-associated detection","Very early RT","No MS/MS assignment","Unknown"
2799,1.158,279.07709,"Unknown","[M+H]+","ion correlated with 1519; ion correlated with 2619; ion correlated with 1003",0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",99.86,0,0,0,0,0,1974,1798,0,4337,0,57999,1202614,1001095,0,0,0,0,0,0,4022,3308,4300,0,0,0,0,1514,0,"F2799_mz279.0771_rt1.16",0,1202614,1202615,TRUE,10,3,1,"Fungal out-associated detection","RT >= 1 min","MS/MS available","Unknown"
2853,0.533,284.09927,"Unknown","[M+H]+","ion correlated with 2854",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",253.36,0,0,0,0,0,0,0,0,0,2205584,0,0,0,0,65624,0,778044,1197246,771406,1586795,220622,547741,0,15482,34446,0,0,0,"F2853_mz284.0993_rt0.53",0,2205584,2205585,TRUE,10,3,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2854,0.494,284.09943,"Unknown","[M+H]+","ion correlated with 2853",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4098.16,0,3125,4100,0,0,0,0,0,0,2205584,0,0,0,0,65624,0,778044,1197246,771406,1586795,220622,547741,0,15482,34446,0,0,0,"F2854_mz284.0994_rt0.49",2408.33333333333,2205584,915.433729939126,TRUE,10,3,1,"Fungal out-associated detection","Very early RT","No MS/MS assignment","Unknown"
2859,0.777,284.17099,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",45.7,4578,30656,27829,0,28804,29896,20092,21316,0,0,14228,0,27608,164978,261892,169472,0,13625,0,60852,14906,0,0,7776,19436,26892,25152,27871,"F2859_mz284.171_rt0.78",21021,261892,12.458043953953,TRUE,17,2,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2887,0.763,286.12927,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",20.57,0,0,0,0,0,0,0,18366,22354,0,18124,41953,28671,48328,101796,62543,0,0,0,0,0,20034,0,0,0,0,0,0,"F2887_mz286.1293_rt0.76",0,101796,101797,TRUE,9,1,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2892,7.385,286.22964,"Unknown","[M+H]+","ion correlated with 2915",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",26.16,1319,1331,2367,0,1079,0,1312,1545,1361,1625,1813,0,0,100370,103821,98854,2543,1232,0,0,0,1016,99729,114920,126392,1182,0,1286,"F2892_mz286.2296_rt7.38",1672.33333333333,126392,75.5336653386454,TRUE,17,1,3,"Fungal control-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2904,0.588,287.12424,"Unknown","[M+H]+","ion correlated with 3561; ion correlated with 4170",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",31.24,0,0,0,0,0,0,0,31327,0,0,0,0,0,272253,352447,334951,0,0,0,0,30926,27461,0,0,0,4014,0,0,"F2904_mz287.1242_rt0.59",0,352447,352448,TRUE,7,2,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2925,0.864,288.12015,"Unknown","[M+H]+","ion correlated with 3986",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",178.64,0,0,0,0,0,0,0,59614,0,42191,91416,233092,164903,0,0,0,0,32417,0,0,0,0,0,0,0,0,0,0,"F2925_mz288.1202_rt0.86",0,233092,233093,TRUE,6,0,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2930,1.251,288.21744,"Unknown","[M+H]+","ion correlated with 2809",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",149.48,7419,2434,3641,0,5173,4975,7804,0,0,0,149789,76313,58859,3334,0,0,3764,10393,9151,3614,3057,0,0,0,1998,6132,7964,5022,"F2930_mz288.2174_rt1.25",4498,149789,33.2940653478551,TRUE,16,2,0,"Fungal out-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
2946,1.189,289.17636,"Unknown","[M+H]+","ion correlated with 2707; ion correlated with 2358",0.107,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1503.42,0,0,0,0,0,0,0,2153,0,0,13346498,1298437,776030,75578,15355,41024,47529,126733,52858,13041,41244,7888,0,0,0,0,0,0,"F2946_mz289.1764_rt1.19",0,13346498,13346499,TRUE,13,3,1,"Fungal out-associated detection","RT >= 1 min","MS/MS available","Unknown"
2980,0.487,292.10269,"Unknown","[M+H]+","ion correlated with 2537; ion correlated with 2759; ion correlated with 2356; ion correlated with 3180; ion correlated with 3492; ion correlated with 3306; ion correlated with 3330; ion correlated with 4560",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",238.67,0,0,0,0,0,3167,0,343291,65890,0,64701,646777,649501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F2980_mz292.1027_rt0.49",0,649501,649502,TRUE,6,0,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
2983,0.56,292.10364,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2126.89,0,0,0,0,0,0,0,92996,0,106345,0,132889,126358,0,0,0,0,0,0,0,0,30216,0,0,0,0,0,0,"F2983_mz292.1036_rt0.56",0,132889,132890,TRUE,5,1,2,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
2988,0.917,292.2023,"Unknown","[M+H]+","ion correlated with 4541",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",37.03,0,0,0,0,4618,2390,2934,0,15668,0,0,0,0,0,0,163486,0,0,0,0,22954,18441,0,0,0,3868,13572,4712,"F2988_mz292.2023_rt0.92",0,163486,163487,TRUE,10,2,1,"Fungal out-associated detection","Early RT","No MS/MS assignment","Unknown"
2991,0.475,293.0636,"Unknown","[M+H]+","ion correlated with 1072; ion correlated with 841",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",56.25,8282,0,0,0,0,0,0,38851,0,72515,68733,0,0,1249394,699138,897895,0,0,0,0,0,0,304883,384972,704684,0,0,0,"F2991_mz293.0636_rt0.48",2760.66666666667,1249394,452.406155703078,TRUE,9,0,2,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
3054,0.437,298.03088,"Unknown","[M+H]+","ion correlated with 1790; ion correlated with 3622; ion correlated with 3665; ion correlated with 3145; ion correlated with 3242; ion correlated with 3306; ion correlated with 2397; ion correlated with 3936; ion correlated with 4610; ion correlated with 1535; ion correlated with 3182",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",32.55,0,0,0,0,0,0,0,13628,0,0,20035,149299,131495,0,0,0,6239,9060,0,8639,11372,0,0,7356,0,0,0,0,"F3054_mz298.0309_rt0.44",0,149299,149300,TRUE,9,2,1,"Fungal out-associated detection","Very early RT","No MS/MS assignment","Unknown"
3061,0.512,298.15021,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",55.48,0,0,0,0,0,0,0,91257,204649,152940,60124,0,0,0,0,0,0,0,0,0,0,59956,0,0,0,0,0,0,"F3061_mz298.1502_rt0.51",0,204649,204650,TRUE,5,1,3,"Fungal control-associated detection","Early RT","No MS/MS assignment","Unknown"
3067,0.41,298.87936,"Unknown","[M+H]+",NA,0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",73.52,6216,0,0,0,123641,105524,145295,32762,32949,16474,47723,19974,18556,34264,49956,46035,0,15357,0,0,0,13643,79841,47795,37990,115585,121093,149660,"F3067_mz298.8794_rt0.41",2072,149660,72.1953690303907,TRUE,20,1,3,"Fungal control-associated detection","Very early RT","No MS/MS assignment","Unknown"
3069,0.451,298.99341,"Unknown","[M+H]+","ion correlated with 3829; ion correlated with 4413; ion correlated with 3508; ion correlated with 4249; ion correlated with 3095; ion correlated with 998; ion correlated with 1091; ion correlated with 1872; ion correlated with 4124; ion correlated with 1926; ion correlated with 2348",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",191.04,0,0,0,0,0,0,0,0,7860,0,0,6802,7511,289366,387518,297058,0,16963,0,21025,33262,34831,28363,22096,41259,8718,3758,0,"F3069_mz298.9934_rt0.45",0,387518,387519,TRUE,15,3,1,"Fungal out-associated detection","Very early RT","No MS/MS assignment","Unknown"
3078,1.522,299.20099,"Unknown","[M+H]+","ion correlated with 5095; ion correlated with 3298; ion correlated with 5127; ion correlated with 3111; ion correlated with 3355",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.81,0,0,0,0,0,0,0,0,2762,2450,2050,0,0,1385954,1138134,1367550,0,0,0,0,0,2380,3077,1881,2540,0,0,0,"F3078_mz299.201_rt1.52",0,1385954,1385955,TRUE,10,1,2,"Fungal control-associated detection","RT >= 1 min","MS/MS available","Unknown"
