"Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Reference RT","Reference m/z","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_1","blank_2","blank_3","blank_4","exudate_1","exudate_2","exudate_3","FC_1","FC_2","FC_3","fungi_old_1","fungi_old_2","fungi_old_3","leaf_1","leaf_2","leaf_3","new_in_P08","new_in_P09","new_in_P10","new_out_P08","new_out_P09","new_out_P10","root_1","root_2","root_3","Soil_control_1","Soil_control_2","Soil_control_3","feature_name","blank_mean","maximum_biological_signal","sample_to_blank_ratio","present_in_any_group","number_detected","leaf_detected_n","root_detected_n","exudate_detected_n","soil_detected_n","leaf_present","root_present","exudate_present","soil_present","plant_pattern","RT_flag","MSMS_flag","annotation_flag","plant_candidate_class","leaf_mean_raw","root_mean_raw","exudate_mean_raw","soil_mean_raw"
3743,0.962,357.185,"Unknown","[M+2H]2+","ion correlated with 2835; ion correlated with 2264; ion correlated with 3334; ion correlated with 3381; ion correlated with 1273; ion correlated with 2802; ion correlated with 2829; ion correlated with 3902; ion correlated with 3778; ion correlated with 3161; ion correlated with 1446; ion correlated with 2994; ion correlated with 3132; ion correlated with 2444; ion correlated with 3393; ion correlated with 2926; ion correlated with 1544; ion correlated with 2620; ion correlated with 3432; ion correlated with 1374",0.429,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",260.79,0,2102,0,0,2303,0,2259,1095556,1216040,1481523,705894,153276,179595,17489,0,0,266923,623520,361133,982308,1257521,1219474,0,0,0,0,0,0,"F3743_mz357.185_rt0.96",700.666666666667,1481523,2111.43562945368,TRUE,15,1,0,2,0,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",5829.66666666667,0,1520.66666666667,0
1446,0.965,180.13643,"Unknown","[M+2H]2+","ion correlated with 2264; ion correlated with 2963; ion correlated with 3334; ion correlated with 3381; ion correlated with 1273; ion correlated with 2802; ion correlated with 2829; ion correlated with 3902; ion correlated with 3778; ion correlated with 3743; ion correlated with 3132; ion correlated with 2444; ion correlated with 3393; ion correlated with 2891; ion correlated with 2926; ion correlated with 1544; ion correlated with 2620; ion correlated with 3432; ion correlated with 1374; ion correlated with 3627",0.357,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",226.61,0,0,2543,0,2830,0,2862,1457401,1746217,1510386,599512,6893,21277,0,0,0,232171,352676,228072,867436,1439921,1251208,0,0,0,0,0,2369,"F1446_mz180.1364_rt0.96",847.666666666667,1746217,2057.6017282011,TRUE,15,0,0,2,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,1897.33333333333,789.666666666667
1601,1.046,191.15472,"Unknown","[M+H]+","ion correlated with 1308; ion correlated with 2570",0.393,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",50,0,1736,0,0,2344,2080,0,474682,502610,527382,442594,215438,224425,0,0,0,190902,296234,167388,452485,652773,659077,0,0,0,0,3024,0,"F1601_mz191.1547_rt1.05",578.666666666667,659077,1136.99482461185,TRUE,15,0,0,2,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","RT >= 1 min","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,1474.66666666667,1008
1813,0.827,205.11861,"Unknown","[M+H]+","ion correlated with 2017; ion correlated with 566; ion correlated with 2541; ion correlated with 988; ion correlated with 618; ion correlated with 2209; ion correlated with 2436; ion correlated with 1377; similar chromatogram in higher mz_4580",0.393,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",262.53,8205,0,2241,0,2116,2336,2884,2340680,3587722,2794294,702607,93576,123985,0,0,0,124435,283918,196969,857689,1879979,2112272,0,0,0,0,0,2730,"F1813_mz205.1186_rt0.83",3482,3587722,1030.06689635372,TRUE,16,0,0,3,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","MS/MS available","Unknown","Exudate only; absent Soil",0,0,2445.33333333333,910
1498,0.923,183.1132,"Unknown","[M+2H]2+","ion correlated with 460; ion correlated with 2034; ion correlated with 1623; ion correlated with 1348; ion correlated with 1867; ion correlated with 1916; ion correlated with 2082",0.393,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",129.05,0,2544,0,0,2360,2121,2168,582066,626152,567369,646256,713190,719808,0,0,0,166264,260563,167166,357568,455406,477093,0,0,0,0,0,0,"F1498_mz183.1132_rt0.92",848,719808,847.831566548881,TRUE,15,0,0,3,0,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,2216.33333333333,0
784,0.704,134.07138,"Unknown","[M+H]+","ion correlated with 3448; similar chromatogram in higher mz_2399",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",169.51,0,2778,0,0,0,2338,3528,360414,345333,272932,648820,571404,673101,0,0,0,19680,95137,59025,204609,302568,298092,0,0,0,0,0,0,"F784_mz134.0714_rt0.7",926,673101,726.107874865156,TRUE,14,0,0,2,0,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,1955.33333333333,0
1520,1.072,185.1288,"Unknown","[M+H]+","ion correlated with 2985; similar chromatogram in higher mz_2806; similar chromatogram in higher mz_3734; similar chromatogram in higher mz_2743",0.393,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",39.46,0,2661,0,0,0,1637,1730,386980,420501,448758,321408,77214,78561,180230,0,0,120647,179475,144419,287656,439643,419025,0,0,0,0,0,1712,"F1520_mz185.1288_rt1.07",887,448758,505.359234234234,TRUE,16,1,0,2,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","RT >= 1 min","No MS/MS assignment","Unknown","Exudate only; absent Soil",60076.6666666667,0,1122.33333333333,570.666666666667
4224,0.951,414.23599,"Unknown","[M+H]+","ion correlated with 971; ion correlated with 3147; ion correlated with 3798; ion correlated with 3614; ion correlated with 4059; ion correlated with 3732; ion correlated with 3501; ion correlated with 2055; ion correlated with 3443; ion correlated with 3595; ion correlated with 3601; ion correlated with 4637; ion correlated with 3465; ion correlated with 4231; ion correlated with 3920; ion correlated with 4454; ion correlated with 4150; ion correlated with 3451; ion correlated with 911; ion correlated with 1836",0.321,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",146.3,0,0,2576,0,2134,2265,2374,315197,318571,305417,154916,66983,78484,0,0,0,95487,154744,103535,231177,273832,370247,0,0,0,0,0,2412,"F4224_mz414.236_rt0.95",858.666666666667,370247,430.68786351299,TRUE,16,0,0,3,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,2257.66666666667,804
2727,0.902,274.17676,"Unknown","[M+H]+","ion correlated with 2643; ion correlated with 712; ion correlated with 398; ion correlated with 4011; ion correlated with 3478; ion correlated with 4054; ion correlated with 3312; ion correlated with 2963; ion correlated with 3025; ion correlated with 3806; ion correlated with 3628; ion correlated with 3334; ion correlated with 62; ion correlated with 2829; ion correlated with 3778",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",112.61,4983,0,3208,0,3716,5098,4094,799638,1145255,780694,226265,5722,3122,0,12729,0,184167,330273,216588,599142,730366,650625,0,0,0,5934,0,0,"F2727_mz274.1768_rt0.9",2730.33333333333,1145255,419.302904564315,TRUE,17,1,0,3,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",4243,0,4302.66666666667,1978
671,0.779,126.06638,"Unknown","[M+H]+","ion correlated with 1540; ion correlated with 2962; ion correlated with 1268; ion correlated with 1914; ion correlated with 4683",0.179,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",72.74,6311,0,2744,0,1858,0,2834,950115,1139153,1185015,326717,13768,0,0,0,0,131460,240236,135197,387824,827199,728721,0,0,0,0,0,0,"F671_mz126.0664_rt0.78",3018.33333333333,1185015,392.476043276661,TRUE,13,0,0,2,0,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","MS/MS available","Unknown","Exudate only; absent Soil",0,0,1564,0
3048,1.04,297.14532,"Unknown","[M+H]+","ion correlated with 1529; ion correlated with 1561; ion correlated with 3639; ion correlated with 3678; ion correlated with 2029; ion correlated with 3734; ion correlated with 1729",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",17.31,0,0,2135,0,0,2348,2180,194430,165898,125383,199062,242829,234788,0,0,0,33416,57880,32761,90721,108348,108560,0,0,0,0,2606,0,"F3048_mz297.1453_rt1.04",711.666666666667,242829,340.734331150608,TRUE,15,0,0,2,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","RT >= 1 min","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,1509.33333333333,868.666666666667
1175,1.319,162.09149,"Unknown","[M+H]+","ion correlated with 1538",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",82.74,0,2005,2039,0,1467,1990,0,321992,211919,214632,133821,47680,63212,0,0,0,54989,66314,49893,133329,178942,174758,0,0,1957,0,0,0,"F1175_mz162.0915_rt1.32",1348,321992,238.69014084507,TRUE,15,0,1,2,0,FALSE,FALSE,TRUE,FALSE,"Exudate only","RT >= 1 min","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,652.333333333333,1152.33333333333,0
1087,0.659,155.08163,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",56.86,0,1924,4307,0,0,7819,3525,6644,67486,38799,203416,337120,210800,0,0,0,0,55150,0,34615,99181,26787,0,0,0,0,10541,0,"F1087_mz155.0816_rt0.66",2077,337120,162.233397497594,TRUE,13,0,0,2,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,3781.33333333333,3513.66666666667
712,0.886,129.10262,"Unknown","[M+H]+","ion correlated with 3552; ion correlated with 1859; ion correlated with 748; ion correlated with 3473; ion correlated with 398; ion correlated with 4011; ion correlated with 3478; ion correlated with 3798; ion correlated with 2727; ion correlated with 4054; ion correlated with 601; ion correlated with 3616; ion correlated with 1545; ion correlated with 3614; ion correlated with 3651; ion correlated with 3312; ion correlated with 2349; ion correlated with 647; ion correlated with 3025; ion correlated with 3806; ion correlated with 3628; ion correlated with 62; ion correlated with 3750; ion correlated with 2688; similar chromatogram in higher mz_1883",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",98.81,9332,3072,2651,0,1948,3368,2348,540643,731384,651496,224316,0,8153,0,0,0,120502,244812,125736,514586,551533,481389,0,0,0,0,0,0,"F712_mz129.1026_rt0.89",5018.33333333333,731384,145.713574179838,TRUE,14,0,0,3,0,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,2554.66666666667,0
4361,1.085,439.29239,"Unknown","[M+H]+","ion correlated with 3776; ion correlated with 4293; ion correlated with 3453; ion correlated with 3174; ion correlated with 3629; ion correlated with 4585; ion correlated with 3921; ion correlated with 4127; ion correlated with 2433; ion correlated with 3431; ion correlated with 4335; ion correlated with 3759; ion correlated with 3584; ion correlated with 2671",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2927.16,0,2476,3304,0,3399,0,2915,222652,244091,257713,77904,0,0,0,0,6766,40877,69170,43016,151631,205463,199184,0,0,0,2993,0,0,"F4361_mz439.2924_rt1.08",1926.66666666667,257713,133.692201279613,TRUE,14,1,0,2,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","RT >= 1 min","No MS/MS assignment","Unknown","Exudate only; absent Soil",2255.33333333333,0,2104.66666666667,997.666666666667
4405,0.417,446.88855,"Unknown","[M+H]+","ion correlated with 3960; ion correlated with 4697; ion correlated with 2397",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",4683.44,5704,0,0,0,0,24663,6954,36712,24465,25605,80319,239738,228605,0,0,0,39915,46056,36271,39314,39079,40738,0,0,0,0,0,30240,"F4405_mz446.8886_rt0.42",1901.33333333333,239738,126.023655160329,TRUE,15,0,0,2,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Very early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,10539,10080
4508,1.018,470.33554,"Unknown","[M+H]+","ion correlated with 4373; ion correlated with 4302; ion correlated with 2515; ion correlated with 4005; ion correlated with 4308; ion correlated with 4238; ion correlated with 4390; ion correlated with 4449; ion correlated with 4322; ion correlated with 2639; ion correlated with 4607; ion correlated with 4083; ion correlated with 4125; ion correlated with 4468; ion correlated with 4113; ion correlated with 4534; ion correlated with 4478; ion correlated with 2308; ion correlated with 4382; ion correlated with 4219; ion correlated with 2228; ion correlated with 4178; ion correlated with 2196; ion correlated with 2439; ion correlated with 3897; ion correlated with 4293; ion correlated with 3629; ion correlated with 4585; ion correlated with 4081",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.64,0,1682,2542,0,1670,0,2061,130904,167789,175226,42442,0,0,0,0,0,14607,36466,26477,90639,101360,108976,0,0,0,0,0,2121,"F4508_mz470.3355_rt1.02",1408,175226,124.362668559262,TRUE,13,0,0,2,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","RT >= 1 min","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,1243.66666666667,707
89,0.458,75.02646,"Unknown","[M+H]+","ion correlated with 4643; similar chromatogram in higher mz_1778; found in higher mz's MsMs_1228; similar chromatogram in higher mz_2009; similar chromatogram in higher mz_1094; similar chromatogram in higher mz_2033; similar chromatogram in higher mz_2987; similar chromatogram in higher mz_1562",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",28.16,5305,0,3020,0,3576,3111,2714,194773,143596,184464,89935,0,0,0,0,0,43793,105331,44828,100828,257858,151415,0,7292,0,0,0,4795,"F89_mz75.0265_rt0.46",2775,257858,92.8886887608069,TRUE,15,0,1,3,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Very early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,2430.66666666667,3133.66666666667,1598.33333333333
2834,0.696,282.11996,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",43.34,0,2987,4613,0,6169,2835,0,165895,150160,108463,228613,121401,61611,0,0,18918,0,23566,16396,37855,0,92992,0,0,0,0,0,3238,"F2834_mz282.12_rt0.7",2533.33333333333,228613,90.2067604892805,TRUE,14,1,0,2,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",6306,0,3001.33333333333,1079.33333333333
970,0.659,146.11777,"Unknown","[M+H]+","ion correlated with 1979; ion correlated with 1386",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",64.03,5625,4274,3163,0,3378,0,3511,308441,391987,198423,336615,257745,235815,26666,0,0,0,61474,27782,116482,241149,254722,0,0,0,0,0,3657,"F970_mz146.1178_rt0.66",4354,391987,90.0087256027554,TRUE,15,1,0,2,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",8888.66666666667,0,2296.33333333333,1219
1054,0.571,152.1106,"Unknown","[M+H]+",NA,0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",133.43,17105,4355,6048,0,6185,5058,4507,384073,462538,552523,93502,0,0,0,0,0,0,0,0,49787,242355,113448,0,0,0,3193,0,0,"F1054_mz152.1106_rt0.57",9169.33333333333,552523,60.2512449565628,TRUE,11,0,0,3,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,0,5250,1064.33333333333
1971,0.451,216.13461,"Unknown","[M+H]+","ion correlated with 1270; ion correlated with 2090; ion correlated with 1528; ion correlated with 2326; ion correlated with 2140; found in higher mz's MsMs_3834",0.286,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",99.21,20633,17399,11218,0,6329,13629,9214,360673,574018,456922,551087,358569,319933,0,0,0,224266,380125,330778,482135,532300,551118,13908,0,0,0,9810,0,"F1971_mz216.1346_rt0.45",16416.6666666667,574018,34.9634946094654,TRUE,17,0,1,3,1,FALSE,FALSE,TRUE,FALSE,"Exudate only","Very early RT","No MS/MS assignment","Unknown","Exudate only; absent Soil",0,4636,9724,3270
493,0.43,114.10274,"Unknown","[M+H]+","ion correlated with 2058; ion correlated with 1590; ion correlated with 2004; ion correlated with 2360; ion correlated with 2016; ion correlated with 1812; found in higher mz's MsMs_2814; found in higher mz's MsMs_2572; similar chromatogram in higher mz_1682; similar chromatogram in higher mz_1965; similar chromatogram in higher mz_802; similar chromatogram in higher mz_1165; similar chromatogram in higher mz_3659; similar chromatogram in higher mz_2819; similar chromatogram in higher mz_3329",0.429,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",57.39,0,0,0,0,190584,0,2731,708836,1169838,1315034,438049,331066,28132,84902,68493,76391,286834,620576,411826,852740,1155753,975708,0,13684,0,0,0,0,"F493_mz114.1027_rt0.43",0,1315034,1315035,TRUE,18,3,1,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Very early RT","MS/MS available","Unknown","Leaf + Exudate; absent Root/Soil",76595.3333333333,4561.33333333333,64438.3333333333,0
4039,1.252,388.19717,"Unknown","[M+H]+","ion correlated with 1431; ion correlated with 3883",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",190.22,0,0,0,0,1268,1785,0,0,0,6696,6450,0,8066,1002827,37995,0,0,0,0,3116,4806,10505,0,0,0,0,0,0,"F4039_mz388.1972_rt1.25",0,1002827,1002828,TRUE,10,2,0,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","RT >= 1 min","MS/MS available","Unknown","Leaf + Exudate; absent Root/Soil",346940.666666667,0,1017.66666666667,0
3142,0.461,303.11102,"Unknown","[M+2H]2+","ion correlated with 4259; ion correlated with 4582; ion correlated with 3927; ion correlated with 4463; ion correlated with 4725; ion correlated with 4731; ion correlated with 4249; ion correlated with 3230; ion correlated with 2200; ion correlated with 998; ion correlated with 1822; ion correlated with 1872; ion correlated with 2220; ion correlated with 3708; ion correlated with 4171; ion correlated with 3533; ion correlated with 2575; ion correlated with 2417; ion correlated with 4513",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",70.16,0,0,0,0,5404,0,4807,38488,0,0,10420,0,33447,491399,330983,546913,0,0,0,0,0,0,0,0,0,0,0,0,"F3142_mz303.111_rt0.46",0,546913,546914,TRUE,8,3,0,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Very early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",456431.666666667,0,3403.66666666667,0
1063,1.024,153.10251,"Unknown","[M+H]+","ion correlated with 855; ion correlated with 1222; ion correlated with 2554; ion correlated with 2113",0.429,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",28.31,0,0,0,0,1480,2202,0,416929,392852,473526,449485,405835,394074,182860,0,114969,117718,173620,124192,221807,328919,364124,0,0,0,0,0,1704,"F1063_mz153.1025_rt1.02",0,473526,473527,TRUE,17,2,0,2,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","RT >= 1 min","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",99276.3333333333,0,1227.33333333333,568
1529,1.011,186.14928,"Unknown","[M+H]+","ion correlated with 1561; ion correlated with 3048",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",67.68,0,0,0,0,1645,3718,3951,129059,130947,182843,232736,264412,261575,10305,19087,14816,25143,46228,25628,89334,95101,101901,0,0,0,0,0,1940,"F1529_mz186.1493_rt1.01",0,264412,264413,TRUE,19,3,0,3,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","RT >= 1 min","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",14736,0,3104.66666666667,646.666666666667
4787,0.416,572.75232,"Unknown","[M+H]+","ion correlated with 4169; ion correlated with 4259; ion correlated with 4589; ion correlated with 4630; ion correlated with 3927; ion correlated with 4463; ion correlated with 4476; ion correlated with 4725; ion correlated with 4731; ion correlated with 4623; ion correlated with 3230; ion correlated with 998; ion correlated with 4124; ion correlated with 3142; ion correlated with 2129; ion correlated with 3038",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3334.71,0,0,0,0,10517,0,22705,10830,14562,11544,9005,7494,0,179352,120591,200263,0,7189,0,7514,0,9844,0,0,23474,0,0,20574,"F4787_mz572.7523_rt0.42",0,200263,200264,TRUE,15,3,1,2,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Very early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",166735.333333333,7824.66666666667,11074,6858
4589,0.416,490.78836,"Unknown","[M+H]+","ion correlated with 4672; ion correlated with 2628; ion correlated with 4169; ion correlated with 4259; ion correlated with 4630; ion correlated with 4787; ion correlated with 3927; ion correlated with 4424; ion correlated with 4463; ion correlated with 4476; ion correlated with 4725; ion correlated with 4731; ion correlated with 4249; ion correlated with 4623; ion correlated with 3661; ion correlated with 3230; ion correlated with 3273; ion correlated with 4528; ion correlated with 998; ion correlated with 1872; ion correlated with 4124; ion correlated with 4451; ion correlated with 1301; ion correlated with 3142; ion correlated with 2129; ion correlated with 3038; ion correlated with 3086",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3582.26,0,0,0,0,24410,0,8776,8823,0,0,9475,0,0,189906,156287,191146,6301,0,0,7814,14113,7302,0,0,33928,0,0,0,"F4589_mz490.7884_rt0.42",0,191146,191147,TRUE,12,3,1,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Very early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",179113,11309.3333333333,11062,0
1903,0.946,212.13434,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",50.32,0,0,0,0,0,2694,2372,59707,147182,150402,60599,139755,148761,31871,24210,0,7738,16764,0,47863,44256,97244,0,0,0,0,0,0,"F1903_mz212.1343_rt0.95",0,150402,150403,TRUE,15,2,0,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",18693.6666666667,0,1688.66666666667,0
4650,0.418,510.78497,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2154.23,0,0,0,0,14330,35150,33851,52924,106355,70229,105829,57927,38748,40004,29390,24271,28720,62382,32221,89952,110950,73586,0,0,18682,0,0,28556,"F4650_mz510.785_rt0.42",0,110950,110951,TRUE,20,3,1,3,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Very early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",31221.6666666667,6227.33333333333,27777,9518.66666666667
1391,0.971,176.11876,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",88.33,0,0,0,0,2739,1782,0,19127,0,0,52769,86150,106964,72270,60164,72586,0,0,0,11179,17809,0,7883,0,0,0,0,0,"F1391_mz176.1188_rt0.97",0,106964,106965,TRUE,12,3,1,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",68340,2627.66666666667,1507,0
4064,0.435,390.91174,"Unknown","[M+H]+","ion correlated with 3718; ion correlated with 3187; ion correlated with 3765; ion correlated with 4097; ion correlated with 2873; ion correlated with 4065",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",84.74,0,0,0,0,4846,8484,0,0,0,0,0,0,0,101977,44905,35013,0,0,0,0,0,0,0,0,0,0,0,0,"F4064_mz390.9117_rt0.44",0,101977,101978,TRUE,5,3,0,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Very early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",60631.6666666667,0,4443.33333333333,0
1679,0.657,196.10037,"Unknown","[M+H]+","ion correlated with 1050; ion correlated with 2321; ion correlated with 458; ion correlated with 2363; ion correlated with 817; ion correlated with 2371",0.357,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",556.45,0,5589,2780,0,4142,2652,2914,4132348,5259802,4400440,1803231,123318,95906,66964,32328,32347,667423,1315535,658012,2255546,3423540,3450391,0,0,0,0,7759,0,"F1679_mz196.1004_rt0.66",2789.66666666667,5259802,1884.7836837076,TRUE,19,3,0,3,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","MS/MS available","Unknown","Leaf + Exudate; absent Root/Soil",43879.6666666667,0,3236,2586.33333333333
5117,8.93,758.57086,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",186.95,0,1596,0,0,0,1437,2189,437270,286065,2836,0,0,1646,4846,34696,798608,2726,0,1929,0,0,0,0,0,0,0,4897,0,"F5117_mz758.5709_rt8.93",532,798608,1498.32833020638,TRUE,12,3,0,2,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","RT >= 1 min","MS/MS available","Unknown","Leaf + Exudate; absent Root/Soil",279383.333333333,0,1208.66666666667,1632.33333333333
1581,0.984,190.08664,"Unknown","[M+H]+","ion correlated with 3628; ion correlated with 2688; ion correlated with 3480; ion correlated with 3900; ion correlated with 4443; ion correlated with 3294; ion correlated with 3451; ion correlated with 2698; ion correlated with 1836; ion correlated with 3479",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",65.45,0,2077,0,0,0,1684,2467,443302,521221,378100,316605,95039,59124,14727,24148,20459,127845,250792,142912,379283,504840,451077,0,0,0,0,1768,0,"F1581_mz190.0866_rt0.98",692.333333333333,521221,751.7625,TRUE,18,3,0,2,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",19778,0,1383.66666666667,589.333333333333
