"Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Reference RT","Reference m/z","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_1","blank_2","blank_3","blank_4","exudate_1","exudate_2","exudate_3","FC_1","FC_2","FC_3","fungi_old_1","fungi_old_2","fungi_old_3","leaf_1","leaf_2","leaf_3","new_in_P08","new_in_P09","new_in_P10","new_out_P08","new_out_P09","new_out_P10","root_1","root_2","root_3","Soil_control_1","Soil_control_2","Soil_control_3","feature_name","blank_mean","maximum_biological_signal","sample_to_blank_ratio","present_in_any_group","number_detected","group1_n","group2_n","detection_category","RT_flag","MSMS_flag","annotation_flag"
3625,1.381,346.16553,"Unknown","[M+H]+","ion correlated with 3458",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",59.98,0,0,0,0,0,1743,0,124212,33246,16732,19370,147313,140035,0,0,0,0,2740,0,4890,12646,13050,0,0,0,0,1606,0,"F3625_mz346.1655_rt1.38",0,147313,147314,TRUE,12,3,1,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3626,1.255,346.18652,"Unknown","[M+H]+","ion correlated with 3686; similar chromatogram in higher mz_3686",0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3386.72,0,0,0,0,0,0,0,16412,7272,10884,11284,3432,0,97261,57196,56283,2624,0,0,0,9548,10877,32958,169336,22009,1997,0,1846,"F3626_mz346.1865_rt1.25",0,169336,169337,TRUE,16,2,1,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
3644,0.769,347.22943,"Unknown","[M+H]+","ion correlated with 3615; ion correlated with 2107; ion correlated with 4520; ion correlated with 2538; ion correlated with 2855; ion correlated with 2304; ion correlated with 3325; ion correlated with 246; ion correlated with 338",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",199.07,0,0,0,0,0,0,0,410583,730106,568306,104364,0,0,0,0,0,19292,30695,16680,215269,381401,527560,0,0,0,0,0,0,"F3644_mz347.2294_rt0.77",0,730106,730107,TRUE,10,1,3,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
3646,0.685,348.07022,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1805.89,0,0,0,0,0,0,0,95058,2167592,2037192,1491551,174941,9345,0,24450,161478,82172,0,0,14950,27154,489532,0,0,0,0,0,0,"F3646_mz348.0702_rt0.69",0,2167592,2167593,TRUE,12,3,1,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
3653,1.103,348.202,"Unknown","[M+H]+","ion correlated with 4912; ion correlated with 4411; ion correlated with 4938; ion correlated with 3386; ion correlated with 4215; ion correlated with 4955; ion correlated with 3370; ion correlated with 955",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",89.66,0,2300,0,0,0,0,0,0,0,7649,25753,7764,15015,137910,59780,32738,0,0,0,7414,6261,11093,0,6973,0,0,0,0,"F3653_mz348.202_rt1.1",766.666666666667,137910,179.649587494572,TRUE,11,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3654,1.162,348.20224,"Unknown","[M+H]+","ion correlated with 4412; ion correlated with 4838; ion correlated with 4480; ion correlated with 3739; ion correlated with 4333; ion correlated with 2871; ion correlated with 1896; ion correlated with 3957; ion correlated with 3752; ion correlated with 3910; ion correlated with 4762; ion correlated with 4484; ion correlated with 4656; ion correlated with 3224; ion correlated with 4726; ion correlated with 1381; ion correlated with 1635; ion correlated with 3105; ion correlated with 3258; ion correlated with 3816; ion correlated with 4698; ion correlated with 3600; ion correlated with 4688; ion correlated with 4556",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",174.75,0,2300,0,0,0,1584,1788,4002,0,5158,6446,7005,8309,159945,130538,300998,0,0,0,0,0,3990,0,0,10400,0,0,0,"F3654_mz348.2022_rt1.16",766.666666666667,300998,392.095961788971,TRUE,12,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3655,1.391,348.23859,"Unknown","[M+H]+","ion correlated with 3162; ion correlated with 3382; ion correlated with 3571; ion correlated with 1288; ion correlated with 3870; ion correlated with 4967; ion correlated with 1868; ion correlated with 3795; ion correlated with 4977; ion correlated with 3872; ion correlated with 2752; ion correlated with 3711; ion correlated with 4926; ion correlated with 3925; ion correlated with 4972",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",140.31,0,0,0,0,0,0,0,0,0,0,9077,2434,0,346112,171021,325220,0,0,0,0,0,0,0,0,0,0,0,0,"F3655_mz348.2386_rt1.39",0,346112,346113,TRUE,5,2,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3659,0.427,348.81744,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",77.98,0,0,0,0,9734,0,0,72353,124653,58442,65678,36118,30682,8702,0,0,0,0,0,0,33830,22981,0,7074,0,86830,64778,37834,"F3659_mz348.8174_rt0.43",0,124653,124654,TRUE,14,3,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3664,1.064,349.12622,"Unknown","[M+H]+","ion correlated with 392; ion correlated with 3140",0.214,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",438.01,0,0,0,0,0,0,0,297497,0,0,0,241603,287046,1440721,2575234,2399139,0,0,0,0,0,0,0,0,0,0,0,0,"F3664_mz349.1262_rt1.06",0,2575234,2575235,TRUE,6,2,0,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
3665,0.432,349.1608,"Unknown","[M+H]+","ion correlated with 1790; ion correlated with 3054; ion correlated with 3145; ion correlated with 3242; ion correlated with 3936; ion correlated with 4610; ion correlated with 1535",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",70.77,0,0,0,0,0,0,0,0,0,0,0,104902,101842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F3665_mz349.1608_rt0.43",0,104902,104903,TRUE,2,2,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3666,0.433,349.23117,"Unknown","[M+H]+",NA,0.286,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",43.85,0,0,2016,0,0,0,0,56322,115491,115296,17525,0,0,250126,521514,321117,31047,41062,35415,54695,121454,102458,108417,93152,0,0,5812,0,"F3666_mz349.2312_rt0.43",672,521514,774.910846953938,TRUE,16,1,3,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
3667,3.857,349.23535,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.33,0,0,0,0,0,0,0,0,0,0,0,7632,2780,12407,5581,10662,0,0,0,0,0,0,188882,139106,132864,0,0,0,"F3667_mz349.2353_rt3.86",0,188882,188883,TRUE,8,2,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3668,4.014,349.23538,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",36.3,0,0,0,0,0,0,0,0,0,0,0,6944,1680,2936,1782,2048,0,0,0,0,0,1722,188149,132925,123630,0,0,0,"F3668_mz349.2354_rt4.01",0,188149,188150,TRUE,9,2,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3671,1.621,349.23792,"Unknown","[M+H]+","ion correlated with 4748; ion correlated with 3469; ion correlated with 2185; ion correlated with 2279; ion correlated with 4161; ion correlated with 2023; ion correlated with 1898; ion correlated with 2131; ion correlated with 3747; ion correlated with 4992; ion correlated with 3704; ion correlated with 4984; ion correlated with 2119; ion correlated with 2951; ion correlated with 3395; ion correlated with 3353; ion correlated with 2677; ion correlated with 3109",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.96,0,0,0,0,0,0,2512,0,0,0,19952,7410,3146,270095,185656,209867,2283,0,0,0,0,0,0,0,0,0,0,0,"F3671_mz349.2379_rt1.62",0,270095,270096,TRUE,8,3,1,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3673,1.518,349.24689,"Unknown","[M+2H]2+",NA,0.036,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",181.88,0,0,0,0,0,0,0,0,0,0,451849,66147,44367,97587,64162,103850,0,0,0,0,0,0,0,0,0,0,0,0,"F3673_mz349.2469_rt1.52",0,451849,451850,TRUE,6,3,0,"Fungi old-associated detection","RT >= 1 min","MS/MS available","Unknown"
3674,0.975,349.7146,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1085.72,0,0,0,0,0,0,0,104717,68660,72672,32109,0,0,0,0,0,11510,11434,8626,15250,60090,101077,0,0,0,0,0,0,"F3674_mz349.7146_rt0.98",0,104717,104718,TRUE,10,1,3,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
3675,0.454,349.89313,"Unknown","[M+H]+","ion correlated with 2441; ion correlated with 2532; ion correlated with 2922; ion correlated with 4391",0.143,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",186.87,0,2855,0,0,225394,178457,191778,10693,25452,11140,0,0,0,17510,0,24446,7488,9576,9003,7280,12085,12267,0,0,0,44087,50148,165794,"F3675_mz349.8931_rt0.45",951.666666666667,225394,236.593771868439,TRUE,17,0,3,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
3676,0.465,350.08893,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1157.32,0,0,0,0,0,0,0,0,30157,0,0,146919,107809,44826,77476,66590,0,0,31003,0,40476,0,31343,61613,51710,3448,0,0,"F3676_mz350.0889_rt0.47",0,146919,146920,TRUE,12,2,1,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3677,0.942,350.12207,"Unknown","[M+H]+","ion correlated with 3006; ion correlated with 3015; ion correlated with 4199; ion correlated with 2408; ion correlated with 2646; ion correlated with 4751; ion correlated with 2536",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",132.67,0,0,0,0,0,0,0,33469,17460,0,19833,127623,144579,0,0,0,0,0,10324,0,0,0,0,0,0,0,0,0,"F3677_mz350.1221_rt0.94",0,144579,144580,TRUE,6,3,1,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
3679,0.913,350.18185,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",133.92,0,2652,0,0,0,0,0,83177,0,0,0,124155,97538,0,0,0,0,20888,0,0,0,75930,0,0,0,0,0,0,"F3679_mz350.1818_rt0.91",884,124155,140.289265536723,TRUE,5,2,1,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
3685,0.464,351.06891,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",93.65,0,0,0,0,0,0,0,0,37849,0,38423,0,0,122847,59433,98529,10968,0,14276,0,0,0,19462,32480,17395,0,0,0,"F3685_mz351.0689_rt0.46",0,122847,122848,TRUE,10,1,2,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
3686,1.273,351.14203,"Unknown","[M+H]+","ion correlated with 3626",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",45.79,0,0,0,0,0,0,0,0,0,4191,4786,2443,6315,111949,51486,79695,0,0,0,0,0,6981,32776,133743,10025,0,0,0,"F3686_mz351.142_rt1.27",0,133743,133744,TRUE,11,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3687,0.494,351.17618,"Unknown","[M+H]+","ion correlated with 3145; ion correlated with 3813; ion correlated with 3859",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3308.11,0,0,0,0,0,0,0,72316,0,0,0,165406,119508,0,0,0,0,0,34746,0,0,0,0,0,0,0,0,0,"F3687_mz351.1762_rt0.49",0,165406,165407,TRUE,4,2,1,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3688,0.659,351.17627,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",43.77,0,0,0,0,0,0,0,128542,0,0,0,170116,139271,0,0,0,0,0,0,26951,0,0,0,0,0,0,0,0,"F3688_mz351.1763_rt0.66",0,170116,170117,TRUE,4,2,0,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
3690,0.919,351.17682,"Unknown","[M+H]+","ion correlated with 4305; ion correlated with 2391; ion correlated with 2513; ion correlated with 3837; ion correlated with 4067; ion correlated with 4082",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",410.52,0,0,0,0,0,0,0,528610,213083,157121,336688,929405,794633,0,0,17943,0,70333,0,25817,38099,65400,0,0,0,0,0,0,"F3690_mz351.1768_rt0.92",0,929405,929406,TRUE,11,3,1,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
3691,0.417,351.2132,"Unknown","[M+H]+","ion correlated with 3622; ion correlated with 3145; ion correlated with 3813",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",27.69,0,0,0,0,0,0,0,54260,11018,11864,9451,122808,88986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F3691_mz351.2132_rt0.42",0,122808,122809,TRUE,6,3,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3706,0.416,352.88318,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2876.59,0,0,0,0,24633,29307,6286,21356,0,18834,0,11660,23937,78483,69800,143830,0,0,8618,14703,10801,0,32088,31848,32276,32516,16088,57310,"F3706_mz352.8832_rt0.42",0,143830,143831,TRUE,19,2,1,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3712,1.663,353.23016,"Unknown","[M+H]+",NA,0.143,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.81,3608,3094,1957,0,0,5134,3865,210798,260643,283225,72915,0,0,2750,2426,3970,13720,29139,14721,71700,150510,184917,2180,3630,1922,4746,2692,1702,"F3712_mz353.2302_rt1.66",2886.33333333333,283225,98.0925883167859,TRUE,21,1,3,"Fungal in-associated detection","RT >= 1 min","MS/MS available","Unknown"
3714,1.463,353.24805,"Unknown","[M+H]+","ion correlated with 4562; ion correlated with 4376",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",39.84,0,0,0,0,0,0,0,0,0,0,11726,110819,91148,11048,5964,28072,0,0,0,0,0,0,0,0,0,0,0,0,"F3714_mz353.248_rt1.46",0,110819,110820,TRUE,6,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3721,0.963,354.07913,"Unknown","[M+H]+","ion correlated with 3931; ion correlated with 3614; ion correlated with 2328; ion correlated with 4243; ion correlated with 4137; ion correlated with 999; ion correlated with 3501; ion correlated with 647; ion correlated with 2055; ion correlated with 4252; ion correlated with 2248; ion correlated with 3443; ion correlated with 845; ion correlated with 3601; ion correlated with 4397; ion correlated with 4036; ion correlated with 4637; ion correlated with 3248; ion correlated with 2515; ion correlated with 2432; ion correlated with 3269; ion correlated with 1960; ion correlated with 4231; ion correlated with 3920; ion correlated with 4125; ion correlated with 4454; ion correlated with 3155; ion correlated with 4150; ion correlated with 4138; ion correlated with 1750; ion correlated with 911; ion correlated with 2228; ion correlated with 4178",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",114.39,0,0,0,0,0,0,0,297708,351940,323637,90087,0,0,0,0,0,48202,33701,78942,172851,284114,257597,24329,0,17278,0,0,0,"F3721_mz354.0791_rt0.96",0,351940,351941,TRUE,12,1,3,"Fungal in-associated detection","Early RT","No MS/MS assignment","Unknown"
3731,0.843,355.15558,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",241.36,0,0,0,0,0,0,0,0,0,0,263015,4259,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F3731_mz355.1556_rt0.84",0,263015,263016,TRUE,3,3,0,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
3739,1.15,356.24377,"Unknown","[M+H]+","ion correlated with 4733; ion correlated with 3638; ion correlated with 4412; ion correlated with 3305; ion correlated with 4838; ion correlated with 4480; ion correlated with 4333; ion correlated with 4307; ion correlated with 2871; ion correlated with 3654; ion correlated with 1896; ion correlated with 4206; ion correlated with 4003; ion correlated with 3957; ion correlated with 3910; ion correlated with 4960; ion correlated with 1410; ion correlated with 4041; ion correlated with 4762; ion correlated with 4484; ion correlated with 4656; ion correlated with 4806; ion correlated with 3224; ion correlated with 4726; ion correlated with 4448; ion correlated with 1381; ion correlated with 1635; ion correlated with 3816; ion correlated with 4698; ion correlated with 4516",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",58.06,0,0,0,0,0,0,0,0,0,0,4538,0,6858,151993,148746,257916,0,0,0,0,0,0,0,0,0,0,0,0,"F3739_mz356.2438_rt1.15",0,257916,257917,TRUE,5,2,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3751,1.568,357.24451,"Unknown","[M+H]+","ion correlated with 5048; ion correlated with 5078; ion correlated with 3840; ion correlated with 5074; ion correlated with 5108",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",49.49,0,0,0,0,0,0,0,0,0,0,172243,24097,35590,0,0,0,0,0,0,0,0,0,0,1766,0,0,0,0,"F3751_mz357.2445_rt1.57",0,172243,172244,TRUE,4,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3754,0.581,358.13486,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",114.24,0,0,0,0,0,0,0,86777,0,0,84394,124115,129562,0,0,0,0,0,0,0,0,25790,0,0,0,0,0,0,"F3754_mz358.1349_rt0.58",0,129562,129563,TRUE,5,3,0,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
3755,0.484,358.1355,"Unknown","[M+H]+","ion correlated with 3622; ion correlated with 3145; ion correlated with 3330; ion correlated with 3813; ion correlated with 4551; ion correlated with 3805",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",144.73,0,0,0,0,0,0,0,65730,0,0,0,124205,175435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F3755_mz358.1355_rt0.48",0,175435,175436,TRUE,3,2,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3765,0.445,358.92139,"Unknown","[M+H]+","ion correlated with 3718; ion correlated with 3187; ion correlated with 4064; ion correlated with 1564; ion correlated with 4097; ion correlated with 2873; ion correlated with 2627; ion correlated with 3901",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",9.69,0,0,0,0,0,0,0,0,0,0,0,10793,7816,114782,29744,57449,0,0,0,0,0,0,0,0,0,3656,3624,0,"F3765_mz358.9214_rt0.44",0,114782,114783,TRUE,7,2,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3769,0.413,359.00003,"Unknown","[M+H]+","ion correlated with 2218; ion correlated with 1801; ion correlated with 2737; ion correlated with 3590; ion correlated with 2967; ion correlated with 710; ion correlated with 1965; ion correlated with 1045; ion correlated with 4401",0.357,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",33.5,0,0,0,0,0,0,0,290173,428425,391806,115279,0,0,0,0,0,127233,189365,144061,306955,346697,374523,0,0,0,0,0,0,"F3769_mz359_rt0.41",0,428425,428426,TRUE,10,1,3,"Fungal in-associated detection","Very early RT","No MS/MS assignment","Unknown"
3770,1.168,359.12451,"Unknown","[M+H]+","ion correlated with 2275; ion correlated with 3607",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",49.49,0,0,0,0,0,0,0,145911,39366,26063,23422,132842,172455,0,0,0,0,8910,0,10496,5525,21107,0,0,0,0,0,0,"F3770_mz359.1245_rt1.17",0,172455,172456,TRUE,10,3,1,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3771,1.014,359.13416,"Unknown","[M+H]+","ion correlated with 4058; ion correlated with 4151; ion correlated with 1687; ion correlated with 3983",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",27.79,0,0,0,0,0,0,0,0,0,0,8384,16940,10855,132120,71170,234216,0,5748,0,0,3161,0,0,0,0,0,0,0,"F3771_mz359.1342_rt1.01",0,234216,234217,TRUE,8,3,1,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3783,0.997,360.16534,"Unknown","[M+H]+",NA,0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1576.4,0,0,0,0,1503,0,0,0,0,0,0,19900,14613,793464,809462,1114000,0,0,0,0,0,0,4589810,904573,1389639,0,0,0,"F3783_mz360.1653_rt1",0,4589810,4589811,TRUE,9,2,0,"Fungi old-associated detection","Early RT","MS/MS available","Unknown"
3795,1.361,361.17792,"Unknown","[M+H]+","ion correlated with 3080; ion correlated with 4842; ion correlated with 2121; ion correlated with 2648; ion correlated with 3382; ion correlated with 3571; ion correlated with 3726; ion correlated with 3870; ion correlated with 3611; ion correlated with 4977; ion correlated with 3872; ion correlated with 3000",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",367.52,0,0,0,0,0,0,0,3733,0,0,2175,0,4376,933126,541235,942187,0,0,0,0,0,0,0,0,0,0,0,0,"F3795_mz361.1779_rt1.36",0,942187,942188,TRUE,6,2,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3799,1.217,362.06732,"Unknown","[M+H]+","ion correlated with 2799; ion correlated with 1939; ion correlated with 1003; ion correlated with 1754; ion correlated with 2021; ion correlated with 4633; ion correlated with 4128; ion correlated with 4583; ion correlated with 3568",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2555.47,0,0,1600,0,0,0,0,0,0,0,37033,134110,121437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F3799_mz362.0673_rt1.22",533.333333333333,134110,250.987523393637,TRUE,3,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3800,0.875,362.08646,"Unknown","[M+H]+","ion correlated with 4182; ion correlated with 2734; ion correlated with 3006; ion correlated with 3015; ion correlated with 4199",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1837.11,0,0,0,0,0,0,0,0,0,0,23844,181336,145916,15382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F3800_mz362.0865_rt0.88",0,181336,181337,TRUE,4,3,0,"Fungi old-associated detection","Early RT","No MS/MS assignment","Unknown"
3805,0.475,362.19257,"Unknown","[M+H]+","ion correlated with 3755",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2598.19,0,0,0,0,0,0,0,102650,0,0,0,96897,129910,0,0,19508,0,0,0,0,0,0,0,0,0,0,0,0,"F3805_mz362.1926_rt0.48",0,129910,129911,TRUE,4,2,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3809,1.44,362.29068,"Unknown","[M+H]+","ion correlated with 1024; ion correlated with 2784; ion correlated with 3877; ion correlated with 3842",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",73.63,0,0,0,0,0,0,0,121505,119658,175086,40889,0,0,0,0,0,17903,30072,17622,88671,117774,141214,0,2611,0,0,0,0,"F3809_mz362.2907_rt1.44",0,175086,175087,TRUE,11,1,3,"Fungal in-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3810,0.4,362.8869,"Unknown","[M+H]+","ion correlated with 770; ion correlated with 1776",0.214,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",280.27,0,0,0,0,271334,177073,203074,52730,11700,24204,41204,8877,18582,24355,46654,0,0,15505,0,17042,0,12456,60623,41238,0,534947,426895,491934,"F3810_mz362.8869_rt0.4",0,534947,534948,TRUE,19,3,1,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3813,0.461,363.17682,"Unknown","[M+H]+","ion correlated with 3622; ion correlated with 3497; ion correlated with 3330; ion correlated with 4560; ion correlated with 4507; ion correlated with 3755; ion correlated with 2980",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2538.18,0,0,0,0,0,0,0,131309,0,0,0,232654,242458,0,0,0,0,0,0,0,0,33494,0,0,0,0,0,0,"F3813_mz363.1768_rt0.46",0,242458,242459,TRUE,4,2,0,"Fungi old-associated detection","Very early RT","No MS/MS assignment","Unknown"
3815,1.281,363.21677,"Unknown","[M+H]+","ion correlated with 2872; ion correlated with 3642; ion correlated with 2624; ion correlated with 3886; ion correlated with 3934; ion correlated with 4174; ion correlated with 4133; ion correlated with 4159; ion correlated with 3956; ion correlated with 3513; ion correlated with 4801",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",15.59,0,0,0,0,0,0,0,0,0,0,3011,3648,6439,81221,39926,143387,0,0,0,0,0,0,0,0,0,0,0,0,"F3815_mz363.2168_rt1.28",0,143387,143388,TRUE,6,3,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
3816,1.203,363.21716,"Unknown","[M+H]+","ion correlated with 2871; ion correlated with 1896; ion correlated with 4484; ion correlated with 4726; ion correlated with 4516; ion correlated with 3846; ion correlated with 2872; ion correlated with 3642; ion correlated with 1402; ion correlated with 4942; ion correlated with 2624; ion correlated with 4954; ion correlated with 3695; ion correlated with 3886; ion correlated with 3934; ion correlated with 3495; ion correlated with 4068",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",46.53,0,0,0,0,0,0,0,0,0,0,0,3680,8743,333994,222488,694548,0,0,0,0,0,0,0,0,0,2041,0,0,"F3816_mz363.2172_rt1.2",0,694548,694549,TRUE,6,2,0,"Fungi old-associated detection","RT >= 1 min","No MS/MS assignment","Unknown"
